"Activity" "Subjects" "TimeDomain.Body.Acceleration.Mean-X" "TimeDomain.Body.Acceleration.Mean-Y" "TimeDomain.Body.Acceleration.Mean-Z" "TimeDomain.Body.Acceleration.StandartDeviation-X" "TimeDomain.Body.Acceleration.StandartDeviation-Y" "TimeDomain.Body.Acceleration.StandartDeviation-Z" "TimeDomain.Gravity.Acceleration.Mean-X" "TimeDomain.Gravity.Acceleration.Mean-Y" "TimeDomain.Gravity.Acceleration.Mean-Z" "TimeDomain.Gravity.Acceleration.StandartDeviation-X" "TimeDomain.Gravity.Acceleration.StandartDeviation-Y" "TimeDomain.Gravity.Acceleration.StandartDeviation-Z" "TimeDomain.Body.AccelerationJerk.Mean-X" "TimeDomain.Body.AccelerationJerk.Mean-Y" "TimeDomain.Body.AccelerationJerk.Mean-Z" "TimeDomain.Body.AccelerationJerk.StandartDeviation-X" "TimeDomain.Body.AccelerationJerk.StandartDeviation-Y" "TimeDomain.Body.AccelerationJerk.StandartDeviation-Z" "TimeDomain.Body.Angular.Velocity..Mean-X" "TimeDomain.Body.Angular.Velocity..Mean-Y" "TimeDomain.Body.Angular.Velocity..Mean-Z" "TimeDomain.Body.Angular.Velocity..StandartDeviation-X" "TimeDomain.Body.Angular.Velocity..StandartDeviation-Y" "TimeDomain.Body.Angular.Velocity..StandartDeviation-Z" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-X" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-Y" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-Z" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-X" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-Y" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-Z" "TimeDomain.Body.Acceleration.Magnitude..Mean" "TimeDomain.Body.Acceleration.Magnitude..StandartDeviation" "TimeDomain.Gravity.Acceleration.Magnitude..Mean" "TimeDomain.Gravity.Acceleration.Magnitude..StandartDeviation" "TimeDomain.Body.AccelerationJerk.Magnitude..Mean" "TimeDomain.Body.AccelerationJerk.Magnitude..StandartDeviation" "TimeDomain.Body.Angular.Velocity..Magnitude..Mean" "TimeDomain.Body.Angular.Velocity..Magnitude..StandartDeviation" "TimeDomain.Body.Angular.Velocity.Jerk.Magnitude..Mean" "TimeDomain.Body.Angular.Velocity.Jerk.Magnitude..StandartDeviation" "FrequencyDomain.Body.Acceleration.Mean-X" "FrequencyDomain.Body.Acceleration.Mean-Y" "FrequencyDomain.Body.Acceleration.Mean-Z" "FrequencyDomain.Body.Acceleration.StandartDeviation-X" "FrequencyDomain.Body.Acceleration.StandartDeviation-Y" "FrequencyDomain.Body.Acceleration.StandartDeviation-Z" "FrequencyDomain.Body.AccelerationJerk.Mean-X" "FrequencyDomain.Body.AccelerationJerk.Mean-Y" "FrequencyDomain.Body.AccelerationJerk.Mean-Z" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-X" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-Y" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-Z" "FrequencyDomain.Body.Angular.Velocity..Mean-X" "FrequencyDomain.Body.Angular.Velocity..Mean-Y" "FrequencyDomain.Body.Angular.Velocity..Mean-Z" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-X" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-Y" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-Z" "FrequencyDomain.Body.Acceleration.Magnitude..Mean" "FrequencyDomain.Body.Acceleration.Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.AccelerationJerk.Magnitude..Mean" "FrequencyDomain.BodyBody.AccelerationJerk.Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.Angular.Velocity..Magnitude..Mean" "FrequencyDomain.BodyBody.Angular.Velocity..Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.Angular.Velocity.Jerk.Magnitude..Mean" "FrequencyDomain.BodyBody.Angular.Velocity.Jerk.Magnitude..StandartDeviation"
"WALKING_DOWNSTAIRS" 4 0.279965329555556 -0.00980200850666667 -0.1067775246 -0.473223781333333 -0.679113954666667 -0.862071858888889 -0.481927754888889 -0.506029215777778 0.402134409555556 -0.896530712444444 -0.483540082444444 -0.736574326888889 0.947731858666667 -0.0620852772955555 0.148714808888889 -0.5839070972 -0.682648694355555 -0.726432922044445 -0.932008973777778 -0.944400471777778 -0.766532560222222 -0.939487936 -0.946914959777778 -0.946540515333333 0.0971862748866667 0.00563780215111111 -0.00729137766444444 -0.176379878073333 -0.622742388666667 -0.615435569333333 -0.23646972508 -0.586059982 -0.735291559555555 -0.707974069555556 0.199526833875556 -0.702030209555556 0.191113002955556 -0.102838822533333 -0.495125386088889 -0.667897124888889 0.753016142888889 0.387941361555556 -0.940096994444444 -0.937748252666667 -0.961201986222222 -0.926102210444444 0.444014880888889 0.860646054666666 0.405776294666667 -0.127145376957778 -0.185485631124444 0.3770740968 -0.137471546953111 0.0885502128444444 -0.0491616726733333 -0.0819559041111111 -0.73882981 -0.7636715 -0.424336848888889 -0.301383691622222 -0.471806753777778 0.528022010222222 -0.0265722558377778 -0.0722392276888889 0.310541020488889 -0.889947087111111
"WALKING_UPSTAIRS" 4 0.270876696730769 -0.0319804295729615 -0.114219455519231 -0.679132135 -0.555352860961538 -0.867517120576923 -0.351549761923077 -0.383871065461538 0.416566138461538 -0.628708425576923 0.0935455624884616 -0.175850645115385 0.946264314423077 -0.232944304615385 0.0841675382884615 -0.786594109999999 -0.828273123076923 -0.806386844038462 -0.924280726538461 -0.932853831730769 -0.728934317884615 -0.968749481153846 -0.964332674038461 -0.951574163846154 0.0560971909634615 0.0234018993153846 0.00340280836730769 -0.378541761923077 -0.801980015576923 -0.728415484615385 -0.306370591334615 -0.692247657884615 -0.903173446923077 -0.8953653825 0.111190446582692 -0.891914667884616 -0.141384675671385 0.0393825198942308 -0.734037677307692 -0.804832398076923 0.695108967115385 0.368986417692308 -0.969180006730769 -0.974203475192308 -0.975371058269231 -0.961424924423077 0.592657463269231 0.875997963269231 0.613030348653846 -0.206073104096154 -0.491527600961538 -0.130134208057692 -0.125799948038462 0.163843926507692 -0.153703935357692 -0.212012300480769 -0.912962391538462 -0.942296763846154 -0.510848904423077 0.0747129923673076 -0.588937075769231 0.403924807884615 -0.170988304707692 -0.294488270365385 0.147399858692308 -0.865079364038461
"STANDING" 9 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.999219485111111 -0.993938799111111 -0.974661114444444 -0.953967065111111 -0.911227601777778 -0.370887145111111 -0.617415602777778 -0.106381551195556 -0.330963183066667 0.961323502222222 -0.010383816474 0.00914769235555554 -0.998878389555556 -0.997260179333333 -0.996304055111111 -0.973683052 -0.937224414 -0.962524145511111 -0.998931006 -0.998788721555556 -0.996938395555556 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.963870010222222 -0.998717189111111 -0.997551521777778 -0.969774453333333 -0.969766603111111 -0.999463420222222 -0.999363921777778 0.0622114907866667 -0.999391580444444 -0.0745801372626667 -0.029183136346 -0.998631266222222 -0.996922729555556 0.883864976888889 0.789239618666667 -0.998886848444444 -0.999463540444444 -0.999485428666667 -0.998885622666666 0.948937800666667 0.978437494444444 0.976152408222222 -0.222857823644444 -0.348959970422222 -0.16576126334 0.134256407155556 -0.175888661268889 -0.945167482444444 -0.936105010444444 -0.999484824888889 -0.999465758 -0.910823586222222 -0.0233493446944444 -0.941760611555556 -0.403464133822222 -0.214072391712222 -0.971662692 -0.673390900311111 -0.954144621111111
"SITTING" 9 0.24832674354 -0.02701677698 -0.07537846886 -0.996423909 -0.9739969808 -0.9383013356 -0.89030908456 -0.8141925404 -0.4078066568 -0.52201197808 -0.13541513008 -0.40040970947 0.9163245106 -0.0414258228938 0.085263099144 -0.9985126048 -0.997766695 -0.9964508048 -0.9555978252 -0.8964114704 -0.84990299956 -0.9980849556 -0.9961417218 -0.9847944792 0.077005006374 0.009817397262 -0.008674672651 -0.9559704782 -0.9982677058 -0.9976415386 -0.9667262216 -0.9632624676 -0.998985702 -0.9992823058 -0.0524566307498 -0.9990371312 -0.0872141293 -0.042328876778 -0.9987508466 -0.9984178056 0.8776033174 0.7779774424 -0.998800276 -0.999282931 -0.9992660008 -0.9984702788 0.963996528999999 0.9710402184 0.9710209544 -0.128144114548 -0.359739581712 -0.17324215306 0.00771272330000001 0.0562231956 -0.8933617176 -0.8637564342 -0.9995490096 -0.999506953 -0.9181058078 0.0062099363658 -0.9508443724 -0.43814636074 -0.198698909014 -0.959413594 -0.69690340186 -0.925714286
"LAYING" 9 0.2591955368 -0.020526821662 -0.10754972144 -0.9936009794 -0.993666831 -0.982644379 -0.9363879146 -0.952220602 -0.16571187738 -0.21238979693 -0.47481359302 -0.68751604922 -0.5802528348 -0.1191541962 0.9578730416 -0.9988524852 -0.9982501776 -0.9974318292 -0.9713888368 -0.9772629966 -0.69762605798 -0.9981801408 -0.9984320062 -0.9978004784 0.08807344764 0.011561732718 -0.0070536778584 -0.9567574112 -0.9987108628 -0.9985854282 -0.9693826766 -0.9599584788 -0.9990305422 -0.9988788328 0.088006906834 -0.9989011844 -0.104510308384 -0.013632036148 -0.9990962948 -0.9985928552 0.853119834 0.80494439 -0.9978329932 -0.9992576206 -0.9989847152 -0.9981448206 0.9404539988 0.967124424 0.9791977796 -0.23069917904112 -0.321206958058 -0.055125413678 0.053912321748 -0.03475627097 -0.9308684376 -0.91512680016 -0.9998156738 -0.9997845814 -0.902421547 -0.102307685452 -0.9268508338 -0.319590341238 -0.24291405214 -0.946865494 -0.60612714986 -0.9422222222
"WALKING" 9 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.703882085576923 -0.673298926153846 -0.827363160576923 -0.385318944807692 -0.0171568260153846 0.386924848269231 -0.706418282307692 0.13073302295 -0.101169811898077 0.951867079615385 -0.0314341738730769 -0.115856121080385 -0.876729033846154 -0.884353764038462 -0.858445065961539 -0.97357742923077 -0.960206692884615 -0.729468151538462 -0.875985595000001 -0.892937704230769 -0.88479375173077 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.241184681519231 -0.673801563653846 -0.730941340961539 -0.282136245384615 -0.401905610961538 -0.900663739230769 -0.840269906538461 0.136393115379038 -0.867552709230769 -0.123706675015385 -0.0808360598653846 -0.813449123846154 -0.856704517307692 0.600530848269231 0.244636906807692 -0.854299467115384 -0.934561028461539 -0.922154224230769 -0.881266021346154 0.624212710384616 0.731142085961538 0.641311624615384 -0.200624503730769 0.0164815831107692 -0.152103721057692 -0.0243787739538461 0.000811984626923092 -0.0980840496143461 -0.37942877 -0.949825348269231 -0.962770188461538 -0.518834853076923 -0.277710785192308 -0.547125093076923 0.4900358875 -0.10991331495 -0.294711163653846 0.318919361096154 -0.873626370576924
"WALKING_DOWNSTAIRS" 9 0.295923445 -0.0203994269075476 -0.0910278793952381 -0.257398830309524 -0.665735066428571 -0.837103413095238 -0.43360038052619 -0.189607548571429 0.151541411223809 -0.837306509523809 -0.343130586190476 -0.614608555952381 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.769327296904762 -0.729209682857143 -0.75979050952381 -0.942092905952381 -0.880319120238095 -0.587290247857143 -0.865851451666667 -0.841605268571429 -0.820048262380953 0.130193043809524 -0.0206865965952381 0.00262568854761905 -0.0658560989285714 -0.471771310714286 -0.748930536428571 -0.449203482857143 -0.435367577142857 -0.765463861190476 -0.694386442380952 0.0524120494142857 -0.716702947380952 -0.146625991952381 -0.0916383011071429 -0.776579211190476 -0.70332112 0.414133366666667 0.212797599190476 -0.857454482142857 -0.911839279285715 -0.874260260238095 -0.798469121666667 0.583890213142857 0.60149643047619 0.561964518571429 -0.165224231566667 -0.00351697116904763 -0.115191992546667 0.167545842642857 -0.163449938385714 0.145886357935714 0.265120131365238 -0.963881477142857 -0.953843297619048 -0.352978308571429 -0.0302257720142857 -0.349444445571429 0.619725016666667 -0.0722065338785714 0.103128506197619 0.457713326904762 -0.883597880238095
"WALKING_UPSTAIRS" 9 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.788888035102041 -0.747689618571429 -0.866095002448979 -0.425852392857143 -0.278252494363265 0.328343920938776 -0.53579072422449 -0.233117231493878 -0.53887277107347 0.902647777755102 -0.0377947824285714 -0.266009866857143 -0.959159708163265 -0.943683868163265 -0.927631957142857 -0.910861695918367 -0.90087987244898 -0.575712146326531 -0.954332899795918 -0.952493245510204 -0.909975020612245 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.445037886734694 -0.77115855877551 -0.909642919183673 -0.577646075714286 -0.62593849632653 -0.918416369183674 -0.895489678163266 0.041608597077551 -0.902203703061225 -0.150372255557143 -0.16396719 -0.949574905714285 -0.939140974693878 0.606668558163265 0.300056414653061 -0.955686821020408 -0.976458861632653 -0.976776628571429 -0.947642914897959 0.722454792857143 0.802714935102041 0.769187943469387 -0.284881768510204 -0.414946340204082 -0.507490866734694 -0.00687601737959184 -0.057498012077551 -0.260727581428572 -0.400222037142857 -0.988930927142857 -0.983176820204081 -0.423246830714286 -0.0401468311991836 -0.529729241836735 0.393148833469388 -0.331805496069388 -0.342735952653061 0.171969528802041 -0.828960153673469
"STANDING" 10 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.999325604545454 -0.993435358636364 -0.979278499772728 -0.945057450454545 -0.945542254545455 -0.438524941363636 -0.609804927977273 -0.258871239838636 -0.491727426113636 0.954008785454546 -0.0431597830454546 0.0346980210431818 -0.998441754318182 -0.997093330227273 -0.996673234318182 -0.9771311375 -0.964374215227273 -0.961606731363636 -0.999279717272727 -0.998891290909091 -0.997633495227273 0.0809784390227272 0.0119007630575 -0.00485841031477273 -0.955447341818182 -0.998343211818182 -0.996218779090909 -0.952719191363636 -0.977587272954545 -0.998099783409091 -0.997427384318182 0.0402603944772727 -0.997678652954546 -0.0796386097136364 -0.0281854325604546 -0.997955146590909 -0.996659972272727 0.881328584772727 0.8005245425 -0.999273099090909 -0.999551389772727 -0.999432099090909 -0.998793877045454 0.947470161818182 0.976704163863636 0.969386280454546 -0.281787222606818 -0.164082230704545 -0.0988874452431818 0.228496338181818 -0.247357183681818 -0.951988907954545 -0.937264537954546 -0.99964285 -0.999551437272727 -0.922408898863636 -0.0617755138704546 -0.94767269 -0.407760133968182 -0.269765459795455 -0.970099814318182 -0.674266437409091 -0.943001443409091
"SITTING" 10 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.999298176111111 -0.978418744814815 -0.979421927962963 -0.932455339444445 -0.970469402777778 -0.546289455455556 -0.436767466370371 -0.444209475148148 -0.656354802740741 0.791887198148148 -0.041260775 0.20253457287037 -0.997635597592593 -0.995049605185185 -0.992986954629629 -0.948152738148148 -0.974102599074074 -0.823305793481481 -0.999653166481482 -0.999310045555555 -0.997732867962963 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.985669903148148 -0.999748358148148 -0.99933826962963 -0.981698654444445 -0.986629212962963 -0.999831053148148 -0.999730105925926 0.00869701398425926 -0.999789214259259 -0.12825041202037 -0.0432432176851852 -0.999494877222222 -0.999443516296296 0.907192182407408 0.800778588333333 -0.999754732592593 -0.999786806666667 -0.999698529814815 -0.999507558333334 0.990519987962963 0.993161948333333 0.991241992407407 0.214105020574074 0.0677252285555555 -0.084443595962963 0.229528370462963 -0.226193472962963 -0.96075719962963 -0.939669591481481 -0.999739704814815 -0.999501113333333 -0.96923113462963 -0.081258029162963 -0.984906153148148 -0.745384635 -0.242498425535185 -0.984943144259259 -0.925342854814815 -0.820105820425926
"LAYING" 10 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.997323116034482 -0.991144314827586 -0.981463695344828 -0.958601128344828 -0.960443643413793 -0.428352278275862 -0.594823042913793 -0.460400238086207 -0.649796303362069 -0.453069737586207 -0.139297681034483 -0.0311216241379311 -0.998533905689655 -0.998035263275862 -0.997550518620689 -0.967689058344828 -0.964364281034483 -0.695003860603448 -0.998693551551724 -0.997528900689655 -0.993128287068965 0.073815064487931 0.015698997097069 0.00716689586275862 -0.971365689310345 -0.999275435172414 -0.997875591896552 -0.974878174482759 -0.979452932413793 -0.999678942758621 -0.999447422758621 0.105880854955172 -0.999570704482759 0.0537799832775862 -0.019555937162069 -0.997424897586207 -0.99845887137931 0.879717560862069 0.817807286034482 -0.998822781724138 -0.999133411896551 -0.999245478448276 -0.998371379482759 0.960789047586206 0.972051497068965 0.98525776862069 0.0707575751344828 0.0713125646482759 0.157620505460345 0.2207255631 -0.234737669836724 -0.956781819655172 -0.940301654482759 -0.999654876724138 -0.999617223275862 -0.930828794655173 -0.124708365267241 -0.945773695862069 -0.493981905189655 -0.042370714 -0.96918420862069 -0.645809858224138 -0.90530925137931
"WALKING" 10 0.278574076603774 -0.017022351190566 -0.109057512132076 -0.655447813773585 -0.505294805849057 -0.794847327169811 -0.355863206415094 -0.370940608113208 0.488530939056604 -0.824664630188679 -0.246369892603774 -0.489222504150943 0.963092149811321 -0.0838277013962264 0.0549276242264151 -0.377260367792453 -0.614115198737736 -0.546043427811321 -0.973328341320755 -0.963615479056604 -0.995335293962264 -0.869990950188679 -0.896890051509434 -0.896210302264151 0.0857943809283019 0.00408248792641509 -0.0162953195396226 -0.0375536454945283 -0.536533608330189 -0.395027971415094 -0.255053355433962 -0.614597176415094 -0.767676833264151 -0.738109408490566 0.299982768792453 -0.73618488245283 -0.0975611775660376 0.0106894976215094 -0.183991659771698 -0.512274877207547 0.538336834905661 0.207176086981132 -0.863268072641509 -0.884895716226415 -0.914660678113208 -0.882029382075472 0.508765528867925 0.614871933207547 0.519484787924528 -0.0933671419018868 -0.122109929924528 -0.129800372109434 0.161347628628302 -0.111562641045076 -0.127400912069811 -0.185602396067925 -0.890368898679245 -0.911575298679245 -0.415767771320755 0.0932161988773585 -0.406478475773585 0.579025131698113 -0.094458922509434 -0.114190001283019 0.431031485849057 -0.877807723584906
"WALKING_DOWNSTAIRS" 10 0.290401594315789 -0.0200050770710526 -0.110848597247368 -0.155444828631579 -0.470335300236842 -0.73171377 -0.278177829947368 -0.260228279431579 0.342976543421053 -0.75711339368421 -0.512205035 -0.746469686842105 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.767190151052631 -0.715277263947368 -0.635503727631579 -0.941087072368421 -0.909905748157895 -0.529655370526316 -0.763177540526316 -0.757691272894737 -0.763269638421053 0.100959387447368 0.0107824902368421 0.000152617173684211 0.133769922 -0.244183515763158 -0.583684643947368 -0.206255620540526 -0.3393218185 -0.584098851052631 -0.522321616052631 0.250691037578947 -0.524070688421053 -0.143346476410526 -0.124839594289474 -0.658820634736842 -0.622037245 0.54536102 0.0109855634210527 -0.768613951578947 -0.758304260789474 -0.8071312 -0.723486668684211 0.550757567368421 0.540828539210526 0.442357483947368 -0.177215651634211 -0.00555958745263158 -0.0448928718421053 0.0235438078421053 0.0129445237444737 0.250843769394737 0.156998205421053 -0.830782064736842 -0.880450434473684 -0.303587396652631 -0.321840354591053 -0.337202595815789 0.614784651052632 -0.185044181868421 0.215665273157895 0.459355257894737 -0.882205511578947
"WALKING_UPSTAIRS" 10 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.641873517021276 -0.494566729574468 -0.831264867659575 -0.250803859617021 -0.151985032891489 0.419821361914894 -0.728239626808511 0.0344557037851064 -0.247353837361702 0.931861027446808 -0.0565670278723404 0.0227527702016383 -0.838438049574468 -0.742962296808511 -0.723284069361702 -0.938168875531915 -0.88135685 -0.43190205787234 -0.939404824893617 -0.938362478723404 -0.912102891276596 0.0648829303510638 0.0266314282191489 -0.0513375831851064 -0.194289256112766 -0.659406124893617 -0.652479613617021 -0.264560544170213 -0.568174667446808 -0.807761917872341 -0.742766099574468 0.0297041542765958 -0.765024558510639 -0.256392092785106 0.0733447168425532 -0.745537272765957 -0.698662750851064 0.437557660638298 0.285722418702128 -0.934434984468085 -0.960268763829787 -0.959905226170213 -0.915090617021277 0.482029897234043 0.71069215212766 0.620699238510638 -0.235765046724681 -0.421428722680851 -0.135478697270213 -0.0182110464404255 0.138516420442553 -0.0266623294757447 -0.211537480214383 -0.950623528510638 -0.956686655319149 -0.128509983978723 0.0533772470680851 -0.277159531787234 0.589865470425532 -0.232274150829787 -0.139410790617021 0.349971951702128 -0.82843633593617
"STANDING" 12 0.277405834918033 -0.0169002543196721 -0.105526999754098 -0.999487636229508 -0.993630381967213 -0.980159949836066 -0.940541227868853 -0.918935389459016 -0.447882821442623 -0.576694879098361 -0.169567291770492 -0.39167865995082 0.957317821803278 -0.21886535557377 -0.0395382767304918 -0.998704423606558 -0.998165839672131 -0.997665283770492 -0.97167871 -0.943446481967213 -0.954655547868853 -0.99916843442623 -0.99858415442623 -0.996335625409836 0.0744631761967213 0.0100480041062295 -0.00788131384131148 -0.962622482459016 -0.999082790163934 -0.997598959344262 -0.958463339016393 -0.976847659016393 -0.998981769672131 -0.99862754147541 0.0356935902868852 -0.998764999672131 -0.0194304383 -0.030003042742623 -0.998162690983606 -0.997808532622951 0.875362770983607 0.790647095573771 -0.999263764754098 -0.999548301639344 -0.999309648360656 -0.998703346721311 0.95958138442623 0.971360310327869 0.97765519704918 -0.241064349721311 -0.143868272885738 -0.130538981132787 0.185447035135574 -0.132839982614754 -0.941459935081967 -0.935232945245902 -0.999620383934427 -0.999548069836065 -0.866714512622951 0.0730714500295082 -0.929043209016394 -0.408730332360656 -0.0661442596786885 -0.976469472295082 -0.684169995245902 -0.938589643934426
"SITTING" 12 0.275007224901961 -0.0157892988523529 -0.106307228960784 -0.9996595 -0.993804433529412 -0.977014201372549 -0.941752945294118 -0.939707810196079 -0.430607546470588 -0.456670114941176 -0.14466848854902 -0.400092943813725 0.926228975490196 0.0830509010823529 0.0885640696078431 -0.998933729019608 -0.998296345882353 -0.998003740588235 -0.967708557843137 -0.960919024509804 -0.901087203529412 -0.999394779215686 -0.999096576470589 -0.997996173921568 0.0771277656078431 0.0105990504054902 -0.0020457599227451 -0.970355740392157 -0.99943121117647 -0.998636975098039 -0.968933554705882 -0.976079869019608 -0.999539070392157 -0.999518709607843 0.00297980739411764 -0.999506099019608 0.0214112442745098 -0.0424159182941176 -0.998688303529412 -0.998615099019608 0.893141138431373 0.788365072352941 -0.999424182745098 -0.999653932745098 -0.999493512156863 -0.999076261568628 0.975767905294118 0.981086089411764 0.981692174313725 -0.0625086985784314 -0.1941602972 -0.080845100272549 0.0808973338372549 -0.0790200540196079 -0.952176621372549 -0.947517100196078 -0.99971112882353 -0.999709486862745 -0.950148160392156 -0.0173090087117647 -0.964457181764706 -0.494816989215686 -0.1482903921 -0.97966614372549 -0.749303371568628 -0.950824774509804
"LAYING" 12 0.260113433 -0.0175203917146667 -0.108160125666667 -0.995425952833333 -0.995650408166667 -0.984499892833334 -0.964924633833333 -0.952419377666667 -0.278541644973333 -0.678942598863333 -0.319150971601666 -0.529836529935 -0.3785920653 0.8033788345 0.2750431984 -0.998324786 -0.997488423333333 -0.997061564333333 -0.978348091166667 -0.964347229833333 -0.510292505083333 -0.998657222833333 -0.998777589833333 -0.996715782166667 0.0854295393833333 0.00774408308 -0.0043714837772 -0.962875751666667 -0.999021815 -0.998550475166667 -0.969276964 -0.973261461166667 -0.9992430745 -0.999094826666667 0.1081161856 -0.999132830166667 -0.181942083985 -0.0146546807316667 -0.9983274195 -0.998481151 0.878525394666667 0.807105504833333 -0.998724762666667 -0.999111808166667 -0.999287981333333 -0.998616396 0.963334709 0.967164816666667 0.971830329166666 0.010569757505 -0.0199866541433333 0.0419799361083333 0.082583257375 -0.155295819733333 -0.9482046755 -0.936542686833333 -0.9993180925 -0.999200739 -0.9392190415 -0.211702457263333 -0.948518026666667 -0.435707572643333 0.0724989101483333 -0.956248487666667 -0.635473939483333 -0.952380952833333
"WALKING" 12 0.2771286656 -0.015560927606 -0.10316110632 -0.6147673958 -0.603452772 -0.8571843636 -0.39025745816 -0.46037532 0.3379800836 -0.8445089158 -0.4893261038 -0.7490303086 0.9668735148 -0.1559834498 -0.03608428788 -0.6318793832 -0.7917165228 -0.7187373392 -0.9682524994 -0.954601736 -1 -0.8567094416 -0.9324350274 -0.9090461348 0.045764401482 0.0197766948336 0.005025870328 -0.092903386726 -0.49521195828 -0.5753391542 -0.218999907852 -0.5471206578 -0.7992608666 -0.720198423 0.21506123406 -0.7500263898 -0.077472937966 -0.1045136708758 -0.41625973736 -0.7317345534 0.652524329 0.29219738492 -0.8316595466 -0.9119080466 -0.9492086562 -0.920769229 0.5087862144 0.655761639 0.62071552 0.020408840122 -0.025458442506 -0.0279041184219999 -0.040680369438 0.127170545116 -0.102204550448 -0.23697286882 -0.9184533064 -0.9518399478 -0.4459583272 -0.124300942934 -0.516162799 0.530127296 -0.0034397050136 -0.05435763951 0.3738594836 -0.886349202600001
"WALKING_DOWNSTAIRS" 12 0.281521097391304 -0.018084266865793 -0.10955593226087 -0.445611972978261 -0.331657761934783 -0.868955594347826 -0.264291848208696 -0.541583769347826 0.195668021347826 -0.858596742826087 -0.619512533695652 -0.830007978043478 0.949861980652174 -0.178702175434783 -0.0561050624630435 -0.684056956786957 -0.615335745217391 -0.65958448326087 -0.951157475652174 -0.940814193695652 -0.787564345217391 -0.873958220434783 -0.91286169673913 -0.92153860826087 0.0621500251717391 -0.0119289154608696 0.00485262425869565 0.00623572479565218 -0.476131557434782 -0.379610476667391 -0.161290844773261 -0.543793442391304 -0.624012356456522 -0.672324590434783 0.248364259925217 -0.612617071086957 0.17954164081087 -0.112531564434783 -0.449243178 -0.578462053478261 0.581357335217391 0.222189364208696 -0.865709210652174 -0.900343163043479 -0.935350582826087 -0.87490611826087 0.276917954913043 0.595419593043478 0.498816101739131 -0.0548123387391305 0.110212109891304 0.0410165249913043 -0.0379521953043478 0.116452928228261 0.0183139429630435 0.0972608274652174 -0.859794464130435 -0.858702040217391 -0.365202563978261 -0.183861815173913 -0.41073063173913 0.588189357391304 0.0527357720702174 0.0235049348717391 0.459105757173913 -0.892339541304348
"WALKING_UPSTAIRS" 12 0.272970338653846 -0.0263574903403846 -0.107339730115385 -0.744239989423077 -0.587469651730769 -0.913431150961539 -0.408434621538462 -0.470391783461538 0.170665170057692 -0.587013628653846 0.0670399698538461 -0.173600645382692 0.938371473269231 -0.259144202692308 -0.0702503820961538 -0.83138401576923 -0.878407103269231 -0.851959762115385 -0.946812323076923 -0.94506040923077 -0.561707446153846 -0.963906301730769 -0.966779545961538 -0.972644848846154 0.0728660813846154 -0.00689494886730769 0.00906662793461538 -0.374234008461538 -0.790233745769231 -0.7423245 -0.417660340192308 -0.724125635 -0.909597312692308 -0.866620553076923 0.0855513584725 -0.884398382692308 0.128021551502885 -0.0931234101769231 -0.705991350192308 -0.846251855 0.669785648076923 0.4014599975 -0.959524220961538 -0.977952106538461 -0.97478722423077 -0.954846182307692 0.558580979615385 0.821047563653846 0.665672319615384 -0.158314160701923 -0.351127976519231 -0.224541879673077 -0.0998121591769231 0.163692124467308 -0.229183927115385 -0.285844036153846 -0.957125365769231 -0.972275470769231 -0.539189023326923 -0.0618267930884615 -0.624243589615385 0.385201838846154 -0.102977710286538 -0.321447925192308 0.191705428211538 -0.889499384999999
